# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 35 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.35	1st: 1.41
# Laser Mod Attn:	35 dB
# Delay:	98921 (0, Min for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
-0.001	-0.240	-0.167
0.004	-0.258	-0.181
0.013	-0.259	-0.192
0.016	-0.249	-0.199
-0.001	-0.261	-0.181
0.005	-0.251	-0.193
0.011	-0.227	-0.172
0.014	-0.218	-0.142
0.015	-0.209	-0.160
0.008	-0.191	-0.164
0.012	-0.208	-0.147
0.014	-0.189	-0.132
0.007	-0.168	-0.112
0.015	-0.158	-0.114
0.019	-0.134	-0.107
0.018	-0.117	-0.095
0.009	-0.123	-0.075
0.005	-0.125	-0.080
0.012	-0.147	-0.120
0.018	-0.133	-0.113
0.022	-0.109	-0.118
0.013	-0.118	-0.128
0.022	-0.099	-0.107
0.020	-0.107	-0.101
0.019	-0.108	-0.107
0.007	-0.087	-0.111
0.013	-0.086	-0.118
0.016	-0.132	-0.115
0.018	-0.122	-0.117
0.012	-0.109	-0.099
0.011	-0.100	-0.093
0.010	-0.099	-0.080
0.018	-0.091	-0.070
0.001	-0.120	-0.096
0.007	-0.089	-0.108
0.013	-0.084	-0.121
0.012	-0.094	-0.111
0.011	-0.105	-0.103
0.004	-0.094	-0.095
0.010	-0.104	-0.088
0.010	-0.076	-0.114
0.008	-0.079	-0.114
-0.003	-0.069	-0.099
0.011	-0.061	-0.072
0.013	-0.061	-0.064
0.011	-0.074	-0.063
0.011	-0.048	-0.039
0.014	-0.046	-0.048
0.017	-0.043	-0.068
0.014	-0.029	-0.054
0.006	-0.019	-0.066
0.011	-0.020	-0.065
0.016	-0.032	-0.062
0.019	-0.050	-0.080
0.008	-0.048	-0.079
0.009	-0.041	-0.047
0.009	-0.025	-0.044
0.015	-0.011	-0.044
0.013	-0.016	-0.060
0.010	-0.010	-0.036
0.015	-0.025	-0.040
0.014	-0.036	-0.041
0.015	-0.027	-0.039
0.021	-0.027	-0.027
0.021	-0.049	-0.033
0.021	-0.036	-0.032
0.011	-0.062	-0.026
0.005	-0.053	-0.049
0.010	-0.040	-0.058
0.015	-0.033	-0.048
0.023	-0.031	-0.053
0.010	-0.025	-0.046
0.016	-0.017	-0.040
0.012	-0.014	-0.045
0.011	-0.007	-0.024
0.004	-0.024	-0.023
0.011	-0.014	-0.010
0.010	-0.020	-0.006
0.007	-0.023	-0.012
0.007	-0.002	-0.005
0.004	-0.006	-0.005
0.007	-0.015	-0.000
0.013	-0.007	-0.000
-0.002	-0.017	0.003
0.006	-0.005	-0.024
0.015	-0.021	-0.040
0.020	-0.031	-0.028
0.019	-0.034	-0.016
0.012	-0.024	-0.007
0.012	-0.013	-0.007
0.015	-0.008	-0.000
0.016	-0.011	-0.003
0.009	-0.000	-0.016
0.018	0.004	-0.004
0.017	-0.006	-0.011
0.011	0.000	-0.017
0.010	-0.006	-0.002
0.010	0.004	-0.003
0.014	0.001	0.004
0.016	-0.006	0.010
0.007	-0.009	-0.005
0.007	-0.006	-0.020
0.015	-0.023	-0.040
0.021	-0.009	-0.029
0.001	-0.015	-0.017
0.008	-0.001	-0.007
0.007	0.003	0.007
0.010	0.006	0.020
0.012	0.004	0.009
0.005	0.009	0.004
0.012	0.014	0.000
0.012	-0.001	-0.002
0.009	-0.000	0.008
0.014	0.009	0.012
0.013	0.015	-0.012
0.011	0.013	-0.003
0.000	0.003	0.012
-0.000	0.012	-0.001
0.010	-0.009	-0.026
0.012	0.001	-0.033
0.019	0.002	-0.015
0.005	-0.004	-0.003
0.014	0.004	-0.003
0.015	0.005	0.008
0.016	0.008	0.003
0.012	0.004	-0.003
0.019	0.008	-0.002
0.017	-0.000	-0.002
0.017	-0.011	-0.005
0.013	-0.003	0.002
0.013	0.004	0.001
0.015	0.003	0.011
0.017	0.012	0.014
0.005	-0.016	0.012
0.009	-0.004	-0.005
0.016	-0.013	-0.012
0.019	-0.017	-0.012
0.025	-0.015	-0.005
0.010	-0.007	0.004
0.011	0.002	0.008
0.019	0.003	0.017
0.016	0.002	0.014
0.003	0.009	0.017
0.011	0.004	0.021
0.008	0.000	0.011
0.011	-0.003	-0.007
0.011	0.004	0.007
0.010	0.003	0.005
0.015	0.000	0.012
0.016	-0.003	0.010
0.003	-0.009	0.003
0.008	-0.007	-0.013
0.018	-0.025	-0.038
0.020	-0.021	-0.030
0.003	-0.022	-0.022
0.012	-0.013	-0.008
0.015	-0.002	0.001
0.018	0.003	0.009
0.014	0.005	-0.003
0.010	0.001	0.001
0.016	0.005	-0.005
0.017	-0.012	-0.003
0.012	-0.005	0.008
0.022	0.005	0.014
0.023	0.009	0.008
0.024	0.005	0.020
0.010	-0.003	0.019
0.010	0.000	-0.005
0.015	-0.009	-0.006
0.019	-0.009	-0.004
0.021	-0.002	0.001
0.009	-0.006	0.003
0.013	-0.006	0.007
0.012	0.007	0.004
0.016	0.010	0.014
0.009	0.005	0.007
0.010	0.006	0.012
0.011	0.002	0.009
0.013	0.001	0.002
0.017	0.007	0.016
0.011	0.010	-0.008
0.016	0.005	-0.000
0.018	0.006	0.007
0.002	-0.013	0.006
0.006	-0.012	-0.014
0.017	-0.020	-0.030
0.021	-0.019	-0.027
0.025	-0.019	-0.014
0.016	-0.010	0.002
0.013	0.001	0.007
0.016	0.001	0.014
0.012	-0.006	0.007
0.005	-0.017	0.011
0.016	-0.006	0.012
0.015	-0.009	0.003
0.018	-0.005	-0.008
0.017	-0.004	0.005
0.014	-0.001	0.005
0.017	-0.001	0.008
0.021	-0.002	0.006
0.005	-0.022	0.005
0.010	-0.023	-0.010
0.014	-0.032	-0.020
0.019	-0.010	-0.011
-0.003	-0.016	-0.008
0.006	-0.006	-0.001
0.007	-0.020	-0.013
0.012	-0.031	-0.010
0.010	-0.025	-0.013
0.008	-0.023	-0.000
0.016	-0.016	-0.010
0.016	-0.032	-0.019
0.009	-0.037	-0.008
0.018	-0.021	-0.002
0.015	-0.010	-0.004
0.016	-0.036	-0.001
0.002	-0.025	-0.006
0.002	-0.014	-0.024
0.008	-0.036	-0.032
0.016	-0.033	-0.031
0.021	-0.033	-0.024
0.004	-0.034	-0.008
0.017	-0.031	-0.001
0.013	-0.027	0.004
0.016	-0.029	-0.004
0.010	-0.030	-0.019
0.015	-0.024	-0.027
0.013	-0.027	-0.021
0.013	-0.040	-0.025
0.008	-0.036	-0.011
0.015	-0.033	-0.016
0.017	-0.035	-0.016
0.023	-0.031	-0.014
0.005	-0.050	-0.006
0.012	-0.032	-0.039
0.016	-0.046	-0.045
0.021	-0.029	-0.035
0.022	-0.033	-0.050
0.017	-0.032	-0.034
0.016	-0.022	-0.018
0.023	-0.015	-0.008
0.022	-0.023	-0.034
0.011	-0.020	-0.018
0.016	-0.023	-0.021
0.014	-0.022	-0.020
0.015	-0.026	-0.033
0.014	-0.032	-0.023
0.018	-0.038	-0.011
0.019	-0.047	0.000
0.013	-0.039	0.003
-0.001	-0.025	-0.009
0.008	-0.020	-0.029
0.014	-0.033	-0.038
0.017	-0.034	-0.035
-0.000	-0.039	-0.030
0.014	-0.050	-0.022
0.013	-0.050	-0.032
0.015	-0.039	-0.019
0.013	-0.049	-0.029
0.008	-0.056	-0.023
0.018	-0.052	-0.047
0.019	-0.064	-0.063
0.016	-0.067	-0.058
0.021	-0.084	-0.073
0.022	-0.077	-0.075
0.022	-0.080	-0.073
0.012	-0.118	-0.076
0.009	-0.131	-0.079
0.015	-0.126	-0.082
0.020	-0.180	-0.112
0.021	-0.141	-0.111
0.005	-0.174	-0.106
0.009	-0.158	-0.105
0.009	-0.183	-0.126
0.012	-0.170	-0.121
0.005	-0.182	-0.125
0.010	-0.181	-0.134
0.010	-0.172	-0.142
0.007	-0.156	-0.133
0.005	-0.172	-0.139
0.011	-0.240	-0.153
0.013	-0.206	-0.128
0.019	-0.213	-0.127
-0.004	-0.222	-0.114
0.005	-0.185	-0.136
0.012	-0.188	-0.142
0.019	-0.192	-0.159
0.013	-0.190	-0.156
0.004	-0.186	-0.136
0.008	-0.188	-0.117
0.016	-0.165	-0.094
0.018	-0.180	-0.087
0.003	-0.183	-0.078
0.013	-0.164	-0.066
0.011	-0.141	-0.067
0.010	-0.140	-0.075
0.009	-0.143	-0.069
0.013	-0.140	-0.085
0.015	-0.145	-0.070
0.012	-0.160	-0.075
0.004	-0.144	-0.066
0.010	-0.125	-0.094
0.016	-0.109	-0.090
0.020	-0.108	-0.092
0.004	-0.126	-0.109
0.014	-0.123	-0.101
0.015	-0.096	-0.084
0.016	-0.105	-0.102
0.016	-0.111	-0.095
0.010	-0.135	-0.094
0.015	-0.120	-0.088
0.019	-0.130	-0.089
0.013	-0.112	-0.106
0.017	-0.094	-0.094
0.018	-0.086	-0.090
0.019	-0.082	-0.100
0.009	-0.117	-0.074
0.006	-0.091	-0.070
0.013	-0.112	-0.084
0.021	-0.105	-0.093
0.023	-0.102	-0.098
0.006	-0.107	-0.072
0.012	-0.076	-0.077
0.012	-0.086	-0.050
0.016	-0.086	-0.031
0.008	-0.077	-0.032
0.009	-0.099	-0.036
0.010	-0.090	-0.036
0.010	-0.093	-0.031
0.005	-0.091	-0.044
0.006	-0.071	-0.054
0.008	-0.073	-0.039
0.015	-0.054	-0.024
0.004	-0.053	-0.022
0.007	-0.053	-0.037
0.014	-0.059	-0.041
0.019	-0.039	-0.052
0.022	-0.048	-0.039
0.010	-0.059	-0.025
0.010	-0.052	-0.020
0.015	-0.033	-0.037
0.016	-0.024	-0.032
0.007	-0.012	-0.016
0.016	-0.009	-0.013
0.014	-0.014	-0.015
0.013	-0.033	-0.027
0.012	-0.016	-0.011
0.016	-0.003	-0.027
0.019	-0.009	-0.024
0.017	-0.015	-0.015
0.002	-0.021	-0.038
0.010	-0.013	-0.042
0.014	-0.025	-0.037
0.016	-0.011	-0.028
-0.001	-0.014	-0.016
0.007	-0.007	-0.017
0.013	-0.007	-0.009
0.016	-0.008	-0.001
0.012	-0.011	-0.009
0.009	-0.008	-0.012
0.015	-0.002	-0.023
0.012	-0.018	-0.017
0.010	-0.004	-0.013
0.011	0.008	-0.005
0.012	0.012	-0.011
0.019	0.011	-0.002
0.008	-0.006	-0.012
0.005	-0.005	-0.022
0.009	-0.014	-0.032
0.015	-0.020	-0.031
0.020	-0.011	-0.019
0.004	-0.041	-0.009
0.010	-0.031	0.002
0.007	-0.027	0.004
0.015	-0.008	0.009
0.006	-0.005	-0.007
0.010	0.002	0.003
0.008	0.000	-0.003
0.010	-0.005	-0.009
0.003	0.004	0.005
0.002	0.011	0.003
0.007	0.010	0.007
0.015	0.014	0.007
0.004	-0.010	0.018
0.010	-0.010	-0.005
0.018	-0.028	-0.025
0.022	-0.024	-0.031
0.015	-0.020	-0.019
0.002	-0.014	-0.005
0.003	-0.007	-0.008
0.008	-0.007	-0.008
0.008	-0.017	0.000
-0.000	-0.008	0.000
0.010	0.004	0.001
0.010	0.002	-0.001
0.009	0.003	0.003
0.009	0.009	0.007
0.011	0.018	0.000
0.014	0.008	0.011
0.012	0.011	0.016
0.005	0.002	0.005
0.016	-0.005	-0.015
0.020	-0.018	-0.023
0.022	-0.011	-0.021
0.003	-0.011	-0.011
0.015	-0.002	-0.014
0.014	0.002	-0.008
0.016	0.004	-0.003
0.013	0.004	-0.009
0.008	0.006	-0.004
0.012	0.006	-0.010
0.012	-0.000	-0.022
0.009	0.009	-0.007
0.009	0.013	0.001
0.013	0.014	-0.003
0.016	0.008	0.004
0.007	-0.014	0.013
0.005	0.001	-0.002
0.011	-0.014	-0.007
0.015	-0.009	-0.007
0.022	0.002	0.001
0.008	0.000	-0.002
0.012	0.010	0.001
0.014	0.016	0.010
0.012	0.012	0.009
0.008	0.006	0.002
0.016	0.010	0.008
0.012	0.005	0.004
0.005	0.004	-0.001
0.003	0.009	0.011
0.003	0.007	0.005
0.003	0.003	0.010
0.012	0.005	0.009
-0.010	-0.008	0.019
-0.003	0.005	-0.012
0.007	-0.007	-0.024
0.013	-0.005	-0.029
0.011	-0.017	-0.012
0.004	-0.009	0.001
0.011	0.001	0.003
0.015	0.007	0.013
0.019	-0.003	0.005
0.010	0.006	0.008
0.019	0.012	0.017
0.017	0.007	0.012
0.010	-0.002	0.006
0.012	0.009	0.015
0.014	0.012	0.006
0.019	0.006	0.011
0.014	0.003	0.014
0.006	-0.005	0.008
0.012	-0.005	-0.012
0.017	-0.030	-0.010
0.020	-0.009	-0.012
0.001	-0.015	-0.005
0.005	-0.001	-0.004
0.009	0.006	-0.003
0.013	0.007	-0.002
0.015	0.002	-0.010
0.006	0.000	-0.005
0.019	0.001	-0.004
0.017	-0.010	-0.003
0.017	0.002	0.003
0.010	0.008	-0.008
0.015	0.011	-0.009
0.017	0.008	0.005
0.006	-0.009	0.008
0.006	0.005	-0.005
0.015	-0.009	-0.016
0.020	-0.006	-0.017
0.020	-0.007	-0.016
0.005	-0.011	-0.007
0.014	0.001	-0.000
0.016	0.006	0.005
0.017	-0.002	0.014
0.012	-0.000	0.000
0.013	0.010	0.007
0.012	0.007	0.003
0.013	0.002	-0.003
0.008	0.000	0.001
0.013	0.001	0.004
0.014	-0.000	0.002
0.015	0.000	0.018
-0.003	-0.011	0.017
0.008	-0.014	-0.007
0.013	-0.023	-0.021
0.018	-0.029	-0.012
0.015	-0.024	-0.009
0.007	-0.020	-0.006
0.005	-0.010	0.000
0.011	-0.008	0.004
0.010	-0.011	0.001
0.002	-0.000	-0.004
0.010	-0.000	0.004
0.016	0.001	-0.001
0.008	0.005	-0.001
0.004	-0.002	-0.004
0.004	0.005	-0.002
0.004	0.002	0.005
0.001	0.012	0.010
-0.003	-0.007	0.001
0.006	-0.028	-0.013
0.010	-0.047	-0.019
0.015	-0.050	-0.022
0.002	-0.043	-0.006
0.010	-0.023	-0.007
0.008	-0.012	-0.001
0.008	-0.006	0.011
0.008	-0.023	-0.002
0.007	-0.021	-0.004
0.015	-0.015	-0.013
0.016	-0.024	-0.022
0.012	-0.021	-0.017
0.010	-0.017	-0.024
0.011	-0.008	-0.016
0.012	-0.029	-0.029
0.002	-0.048	-0.034
-0.000	-0.036	-0.053
0.008	-0.052	-0.063
0.012	-0.061	-0.048
0.017	-0.044	-0.038
0.000	-0.038	-0.036
-0.000	-0.027	-0.022
0.008	-0.023	-0.009
0.014	-0.008	-0.015
0.007	-0.011	-0.021
0.008	-0.013	-0.018
0.012	-0.013	-0.022
0.010	-0.020	-0.032
0.011	-0.022	-0.035
0.013	-0.026	-0.042
0.012	-0.030	-0.026
0.015	-0.011	-0.044
-0.002	-0.034	-0.041
0.006	-0.024	-0.050
0.016	-0.033	-0.058
0.018	-0.038	-0.057
0.018	-0.040	-0.049
0.010	-0.040	-0.051
0.012	-0.050	-0.049
0.020	-0.041	-0.044
0.022	-0.054	-0.053
0.013	-0.058	-0.038
0.017	-0.042	-0.043
0.010	-0.045	-0.032
0.006	-0.058	-0.066
0.008	-0.053	-0.043
0.010	-0.044	-0.044
0.013	-0.059	-0.043
0.015	-0.060	-0.039
0.007	-0.063	-0.052
0.013	-0.072	-0.046
0.020	-0.066	-0.082
0.021	-0.070	-0.076
0.002	-0.083	-0.076
0.009	-0.089	-0.074
0.011	-0.098	-0.072
0.010	-0.097	-0.098
0.010	-0.100	-0.102
0.009	-0.075	-0.093
0.015	-0.057	-0.121
0.010	-0.109	-0.122
0.011	-0.102	-0.133
0.004	-0.083	-0.101
0.014	-0.079	-0.111
0.015	-0.065	-0.095
0.007	-0.080	-0.079
0.005	-0.095	-0.083
0.010	-0.093	-0.099
0.020	-0.094	-0.094
0.022	-0.065	-0.079
0.010	-0.073	-0.058
0.010	-0.074	-0.054
0.016	-0.067	-0.046
0.014	-0.079	-0.034
0.011	-0.071	-0.058
0.009	-0.069	-0.050
0.012	-0.072	-0.053
0.011	-0.065	-0.058
0.004	-0.079	-0.053
0.004	-0.079	-0.073
0.003	-0.075	-0.063
0.012	-0.072	-0.043
-0.003	-0.079	-0.037
0.006	-0.079	-0.056
0.010	-0.103	-0.067
0.016	-0.115	-0.061
0.013	-0.112	-0.043
0.011	-0.096	-0.047
0.012	-0.086	-0.044
0.017	-0.092	-0.043
0.018	-0.106	-0.040
0.007	-0.079	-0.031
0.015	-0.072	-0.043
0.015	-0.078	-0.054
0.011	-0.069	-0.056
0.009	-0.075	-0.067
0.009	-0.083	-0.071
0.015	-0.088	-0.055
0.007	-0.071	-0.038
-0.001	-0.097	-0.049
0.007	-0.093	-0.049
0.014	-0.079	-0.062
0.020	-0.072	-0.046
0.005	-0.063	-0.035
0.010	-0.055	-0.032
0.010	-0.041	-0.029
0.016	-0.027	-0.025
0.016	-0.023	-0.031
0.013	-0.029	-0.009
0.013	-0.018	-0.023
0.012	-0.034	-0.024
0.006	-0.019	-0.042
0.002	-0.012	-0.035
0.011	0.000	-0.031
0.016	-0.001	-0.033
0.003	-0.018	-0.011
-0.001	-0.004	-0.018
0.010	-0.022	-0.019
0.014	-0.019	-0.026
0.024	-0.004	-0.014
0.004	-0.026	-0.007
0.007	-0.016	-0.017
0.013	-0.007	-0.010
0.012	0.004	-0.003
0.006	-0.020	-0.012
0.012	-0.009	-0.010
0.017	-0.011	-0.006
0.018	-0.010	-0.005
0.010	0.008	-0.002
0.014	0.009	-0.006
0.014	-0.004	0.004
0.016	-0.000	0.005
-0.001	-0.009	0.014
0.012	0.002	-0.007
0.018	-0.018	-0.018
0.018	-0.014	-0.013
0.017	-0.015	-0.004
0.008	-0.004	0.010
0.016	-0.002	0.016
0.023	0.003	0.012
0.021	0.002	-0.001
0.015	0.004	0.003
0.022	0.003	0.004
0.020	-0.003	0.004
0.014	-0.004	-0.002
0.011	0.008	-0.001
0.014	0.018	-0.010
0.014	0.014	0.006
0.009	0.022	0.010
0.002	0.010	0.002
0.011	0.001	-0.000
0.021	-0.008	-0.027
0.020	-0.003	-0.022
0.006	-0.007	-0.016
0.012	-0.004	-0.010
0.017	-0.001	-0.002
0.013	0.002	0.010
0.012	0.003	-0.000
0.006	0.005	0.006
0.015	0.014	-0.002
0.014	-0.005	-0.009
0.009	0.006	-0.010
0.004	0.016	0.002
0.015	0.022	0.000
0.014	0.017	0.011
0.003	0.003	0.017
0.005	0.011	0.001
0.014	0.004	-0.018
0.020	0.004	-0.024
0.026	0.013	-0.012
0.009	0.003	-0.004
0.009	0.013	0.008
0.012	0.017	0.009
0.013	0.004	0.018
0.009	0.000	0.010
0.014	0.004	0.012
0.015	-0.002	0.007
0.009	-0.000	0.002
0.007	0.003	0.003
0.010	0.013	0.003
0.010	0.004	0.013
0.016	0.018	0.017
0.001	-0.006	0.013
0.009	-0.002	-0.003
0.013	-0.020	-0.013
0.018	-0.018	-0.013
0.018	-0.014	-0.001
0.015	-0.003	0.000
0.021	0.001	0.008
0.024	0.008	0.014
0.023	-0.000	0.007
0.015	0.005	0.006
0.019	0.006	0.017
0.019	0.002	0.011
0.012	0.004	0.007
0.010	0.004	0.013
0.012	0.015	0.006
0.019	0.008	0.015
0.009	0.016	0.021
0.002	0.014	0.018
0.010	0.008	0.010
0.014	-0.014	-0.005
0.017	0.002	-0.003
0.000	-0.004	0.003
0.008	0.003	0.008
0.011	0.001	0.004
0.012	0.005	0.013
0.013	0.002	0.008
0.010	0.006	0.011
0.015	0.012	0.006
0.012	-0.002	0.004
0.009	0.001	0.011
0.011	0.009	0.022
0.018	0.008	0.021
0.019	0.009	0.022
0.004	-0.007	0.020
-0.000	-0.000	0.000
0.004	-0.010	-0.017
0.014	-0.008	-0.016
0.015	0.006	0.002
0.004	0.003	0.006
0.005	0.003	0.009
0.013	0.008	0.016
0.016	0.014	0.007
0.010	0.011	-0.002
0.012	0.016	0.003
0.018	0.016	0.002
0.013	0.001	-0.002
0.005	0.007	0.006
0.009	0.012	-0.001
0.014	0.001	0.007
0.024	0.005	0.010
0.005	-0.011	0.018
0.011	-0.003	-0.007
0.015	-0.018	-0.017
0.020	-0.013	-0.022
0.020	-0.016	-0.010
0.009	-0.007	-0.003
0.011	0.001	0.003
0.015	-0.001	-0.006
0.018	-0.006	-0.009
0.015	0.005	0.005
0.021	0.005	0.014
0.021	-0.004	0.013
0.010	-0.004	0.010
0.007	0.003	0.021
0.012	0.002	0.015
0.010	-0.001	0.024
0.006	0.006	0.027
-0.001	0.003	0.019
0.005	0.010	0.013
0.016	-0.014	-0.002
0.020	-0.007	-0.002
0.002	-0.009	0.004
0.008	0.004	0.010
0.012	0.006	0.010
0.014	0.013	0.010
0.009	-0.002	0.002
0.004	0.007	0.004
0.012	0.013	-0.007
0.010	-0.002	-0.000
0.011	-0.002	0.002
0.008	0.009	0.004
0.013	0.007	-0.003
0.017	-0.007	0.005
0.002	-0.015	0.011
0.005	-0.007	-0.006
0.010	-0.019	-0.018
0.014	-0.013	-0.020
0.019	-0.004	-0.018
0.007	-0.012	-0.012
0.012	-0.010	-0.013
0.017	0.001	-0.012
0.015	0.006	-0.005
0.009	0.002	-0.014
0.013	0.007	-0.002
0.018	-0.000	-0.011
0.011	0.002	-0.004
0.007	0.013	0.002
0.008	0.019	0.003
0.009	0.010	0.010
0.014	0.013	0.016
0.002	-0.007	0.012
0.012	0.003	-0.017
0.013	-0.008	-0.028
0.017	-0.005	-0.029
0.014	-0.016	-0.017
0.009	-0.015	-0.010
0.010	-0.005	-0.002
0.017	-0.006	0.001
0.011	-0.013	-0.002
0.007	-0.014	-0.008
0.014	-0.004	-0.000
0.015	-0.012	-0.000
0.012	-0.010	-0.016
0.015	-0.001	-0.005
0.018	-0.009	-0.004
0.021	-0.007	-0.003
0.011	-0.002	-0.005
0.002	-0.001	-0.012
0.010	0.008	-0.016
0.018	-0.024	-0.032
0.024	-0.007	-0.016
0.007	-0.011	-0.009
0.013	-0.007	-0.021
0.015	-0.006	-0.009
0.012	0.004	-0.001
0.014	0.002	-0.005
0.010	0.002	0.006
0.016	0.010	-0.003
0.012	-0.011	-0.012
0.008	-0.003	-0.009
0.001	0.008	-0.007
0.009	0.014	-0.019
0.009	0.012	-0.008
-0.007	-0.008	-0.002
-0.002	-0.002	-0.029
0.007	-0.019	-0.034
0.013	-0.022	-0.040
0.019	-0.015	-0.028
0.005	-0.030	-0.024
0.011	-0.015	-0.022
0.020	-0.004	-0.021
0.022	-0.012	-0.009
0.016	-0.015	-0.021
0.017	-0.026	-0.017
0.019	-0.047	-0.017
0.012	-0.041	-0.029
0.011	-0.032	-0.018
0.011	-0.016	-0.026
0.008	-0.020	-0.013
0.015	-0.013	-0.003
0.001	-0.049	-0.007
0.009	-0.022	-0.037
0.017	-0.033	-0.045
0.020	-0.036	-0.036
0.021	-0.041	-0.042
0.012	-0.053	-0.029
0.013	-0.047	-0.026
0.017	-0.025	-0.020
0.014	-0.039	-0.027
0.008	-0.030	-0.018
0.013	-0.018	-0.027
0.013	-0.024	-0.029
0.009	-0.020	-0.038
0.011	-0.025	-0.035
0.015	-0.036	-0.025
0.019	-0.050	-0.020
0.012	-0.053	-0.039
0.005	-0.061	-0.044
0.011	-0.044	-0.062
0.016	-0.059	-0.079
0.022	-0.047	-0.069
0.008	-0.040	-0.045
0.013	-0.045	-0.046
0.015	-0.036	-0.046
0.014	-0.040	-0.031
0.015	-0.040	-0.026
0.010	-0.027	-0.047
0.021	-0.021	-0.059
0.024	-0.058	-0.038
0.017	-0.047	-0.030
0.010	-0.057	-0.014
0.016	-0.045	-0.041
0.019	-0.042	-0.018
0.002	-0.056	-0.007
0.009	-0.043	-0.020
0.017	-0.059	-0.036
0.020	-0.068	-0.051
0.024	-0.050	-0.042
0.005	-0.058	-0.031
0.009	-0.051	-0.028
0.010	-0.071	-0.035
0.010	-0.053	-0.034
0.007	-0.047	-0.043
0.008	-0.032	-0.024
0.014	-0.035	-0.037
0.006	-0.028	-0.028
0.009	-0.032	-0.041
0.010	-0.046	-0.044
0.008	-0.042	-0.041
0.016	-0.027	-0.024
-0.002	-0.054	-0.032
0.005	-0.046	-0.045
0.013	-0.055	-0.051
0.021	-0.046	-0.046
0.021	-0.045	-0.034
0.014	-0.054	-0.015
0.013	-0.036	-0.011
0.020	-0.036	-0.008
0.019	-0.023	-0.013
0.011	-0.018	-0.024
0.017	0.003	-0.009
0.015	-0.012	-0.005
0.007	-0.012	-0.011
0.010	-0.013	0.001
0.011	-0.006	-0.006
0.016	-0.008	0.002
0.009	0.001	0.005
0.001	-0.005	0.007
0.006	0.006	0.002
0.014	-0.024	-0.008
0.016	-0.007	-0.002
-0.001	-0.004	0.004
0.011	0.002	0.007
0.009	0.008	0.007
0.009	0.012	0.011
0.007	-0.001	-0.002
0.005	0.010	-0.002
0.013	0.014	-0.003
0.017	-0.002	-0.006
0.015	0.007	0.006
0.009	0.009	0.013
0.015	0.012	-0.001
0.016	0.005	0.009
0.003	-0.005	0.018
0.008	0.004	0.003
0.015	-0.012	-0.006
0.018	-0.013	-0.010
0.020	0.001	-0.010
0.009	-0.004	-0.011
0.008	0.006	0.000
0.011	-0.003	0.007
0.012	-0.005	0.014
0.006	0.002	0.003
0.011	0.009	0.007
0.016	-0.003	0.002
0.011	-0.008	-0.003
0.008	-0.002	-0.011
0.012	0.003	-0.009
0.009	0.004	0.002
0.018	0.013	0.010
0.001	-0.006	0.017
0.004	0.004	-0.004
0.009	-0.009	-0.016
0.012	-0.008	-0.004
0.012	-0.010	0.006
0.004	0.003	0.014
0.007	0.011	0.014
0.012	0.012	0.017
0.014	0.003	0.015
0.003	0.009	0.012
0.012	0.019	0.011
0.013	0.002	0.007
0.006	0.004	0.000
0.009	0.009	0.005
0.011	0.016	0.007
0.013	0.025	0.010
0.011	0.031	0.019
0.005	0.014	0.014
0.010	0.019	0.014
0.017	-0.012	0.001
0.022	-0.000	0.002
0.005	-0.001	0.013
0.011	0.005	0.017
0.013	0.011	0.015
0.012	0.007	0.022
0.012	-0.002	0.012
0.011	-0.009	0.014
0.013	0.002	-0.003
0.018	-0.010	-0.005
0.013	-0.002	0.003
0.008	0.007	0.020
0.018	0.018	0.018
0.016	0.019	0.024
0.006	0.005	0.031
0.015	0.008	0.011
0.013	-0.004	-0.002
0.018	-0.006	-0.006
0.021	0.005	0.004
0.007	0.004	0.008
0.008	0.009	0.016
0.012	0.017	0.022
0.013	0.010	0.025
0.007	0.013	0.010
0.012	0.019	0.025
0.015	0.002	0.016
0.014	-0.003	0.010
0.011	0.012	0.008
0.007	0.011	0.007
0.005	0.006	0.018
0.013	0.014	0.019
-0.005	-0.000	0.016
0.001	0.009	-0.009
0.010	-0.008	-0.016
0.017	-0.010	-0.017
0.016	-0.012	-0.002
0.012	-0.003	-0.001
0.015	0.007	0.005
0.025	0.012	0.017
0.020	0.003	0.013
0.009	0.005	0.016
0.015	0.009	0.020
0.019	0.009	0.018
0.011	0.004	0.015
0.010	0.010	0.012
0.014	0.016	0.008
0.017	0.022	0.002
0.009	0.031	0.011
0.006	0.010	0.014
0.011	0.018	-0.000
0.015	-0.004	-0.009
0.020	0.004	-0.007
0.007	0.002	0.003
0.014	0.001	0.013
0.016	0.005	0.014
0.015	0.008	0.020
0.012	0.007	0.004
0.012	0.007	0.008
0.015	0.008	0.006
0.022	-0.007	-0.006
0.013	0.003	0.004
0.015	0.011	0.014
0.024	0.013	0.006
