# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 37 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.09	1st: 1.10
# Laser Mod Attn:	36 dB
# Delay:	106892 (pi, Max for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.020	-0.053	0.005
0.013	-0.075	0.011
0.005	-0.085	0.006
0.007	-0.078	0.001
0.010	-0.078	-0.014
0.010	-0.065	-0.013
0.012	-0.069	-0.010
0.020	-0.070	-0.012
0.017	-0.063	0.003
0.016	-0.054	0.006
0.013	-0.050	0.005
0.011	-0.050	0.007
0.013	-0.113	0.001
0.015	-0.117	-0.009
0.014	-0.112	-0.004
0.011	-0.088	-0.012
0.015	-0.079	-0.003
0.018	-0.115	-0.016
0.007	-0.129	-0.014
0.008	-0.107	-0.020
0.011	-0.116	-0.026
0.009	-0.109	-0.016
0.006	-0.089	-0.043
0.014	-0.119	-0.059
0.017	-0.150	-0.067
0.013	-0.158	-0.050
0.018	-0.169	-0.057
0.003	-0.207	-0.056
0.003	-0.202	-0.076
0.014	-0.195	-0.078
0.012	-0.230	-0.086
0.012	-0.211	-0.090
0.016	-0.204	-0.106
0.014	-0.217	-0.114
0.018	-0.220	-0.134
0.013	-0.207	-0.108
0.008	-0.200	-0.131
0.015	-0.228	-0.121
0.007	-0.234	-0.103
0.010	-0.239	-0.117
0.014	-0.239	-0.097
0.017	-0.223	-0.090
0.017	-0.229	-0.077
0.015	-0.224	-0.076
0.006	-0.205	-0.083
0.012	-0.225	-0.070
0.023	-0.198	-0.060
0.016	-0.184	-0.044
0.024	-0.156	-0.047
0.022	-0.159	-0.037
0.028	-0.162	-0.062
0.021	-0.158	-0.040
0.015	-0.143	-0.032
0.016	-0.139	-0.033
0.019	-0.156	-0.030
0.014	-0.129	-0.036
0.017	-0.117	-0.029
0.025	-0.132	-0.038
0.024	-0.137	-0.038
0.026	-0.146	-0.057
0.018	-0.147	-0.048
0.014	-0.126	-0.044
0.014	-0.117	-0.040
0.013	-0.113	-0.037
0.009	-0.108	-0.029
0.015	-0.115	-0.011
0.018	-0.108	-0.017
0.023	-0.106	-0.029
0.012	-0.107	-0.028
0.011	-0.128	-0.032
0.014	-0.091	-0.046
0.008	-0.104	-0.046
0.005	-0.095	-0.064
0.012	-0.094	-0.051
0.014	-0.089	-0.042
0.014	-0.087	-0.029
0.017	-0.068	-0.033
0.004	-0.060	-0.018
0.009	-0.074	-0.016
0.011	-0.091	-0.043
0.014	-0.081	-0.024
0.023	-0.080	-0.017
0.026	-0.069	-0.012
0.020	-0.054	-0.034
0.024	-0.068	-0.032
0.021	-0.080	-0.012
0.012	-0.060	-0.009
0.018	-0.040	-0.018
0.011	-0.037	-0.011
0.013	-0.041	-0.014
0.020	-0.037	-0.007
0.017	-0.048	-0.011
0.016	-0.041	-0.007
0.010	-0.025	0.000
0.001	-0.026	-0.008
0.007	-0.027	-0.003
0.013	-0.025	-0.021
0.010	-0.028	-0.010
0.015	-0.026	-0.004
0.010	-0.027	0.008
0.015	-0.018	-0.004
0.011	-0.029	0.002
0.013	-0.012	-0.022
0.014	-0.004	-0.020
0.018	-0.014	-0.025
0.011	-0.012	-0.037
0.013	-0.022	-0.015
0.018	-0.011	-0.026
0.016	-0.005	-0.011
0.020	-0.015	0.010
0.016	-0.011	0.018
0.015	0.003	0.014
0.014	-0.013	0.005
0.015	-0.003	0.004
0.013	-0.001	0.013
0.016	-0.009	0.018
0.014	-0.005	0.013
0.022	-0.017	0.003
0.013	-0.015	0.013
0.009	0.003	0.001
0.015	0.007	0.011
0.013	0.006	-0.000
0.006	-0.002	-0.019
0.013	-0.000	-0.006
0.018	0.007	-0.015
0.019	0.004	-0.005
0.018	-0.005	0.007
0.005	0.007	0.015
0.005	-0.007	0.014
0.013	-0.006	-0.013
0.021	0.006	-0.012
0.026	-0.006	-0.000
0.025	0.001	0.010
0.027	-0.002	-0.001
0.030	-0.021	0.006
0.024	-0.007	0.016
0.020	-0.003	0.013
0.026	0.000	0.024
0.020	0.010	0.017
0.019	0.004	0.009
0.022	0.003	0.020
0.020	0.003	0.018
0.017	-0.001	0.016
0.016	0.003	0.022
0.013	0.006	0.014
0.013	-0.007	0.017
0.018	0.008	0.001
0.017	0.010	0.006
0.022	0.009	0.015
0.018	0.009	0.016
0.025	0.008	0.007
0.017	0.000	0.018
0.014	0.001	0.008
0.016	0.011	0.009
0.022	0.017	0.007
0.017	0.012	-0.011
0.017	-0.009	-0.002
0.022	0.002	-0.006
0.019	0.009	0.003
0.020	-0.017	0.009
0.021	-0.014	0.010
0.020	-0.006	0.005
0.020	-0.015	0.003
0.016	-0.005	0.000
0.014	-0.011	0.006
0.018	-0.003	0.013
0.021	0.003	0.015
0.023	0.002	0.010
0.012	-0.002	0.011
0.008	0.009	0.013
0.014	0.013	0.021
0.010	0.017	0.014
0.005	0.010	-0.002
0.014	-0.001	0.001
0.020	0.010	0.003
0.017	-0.001	0.013
0.023	-0.002	0.013
0.004	0.007	0.018
0.008	-0.004	0.003
0.016	-0.001	-0.026
0.015	0.019	-0.009
0.014	0.008	-0.004
0.012	0.008	0.007
0.015	0.012	-0.015
0.022	-0.007	-0.000
0.018	0.003	0.006
0.007	0.006	0.005
0.017	0.012	0.010
0.010	0.010	-0.005
0.019	-0.003	-0.003
0.026	-0.008	0.006
0.022	-0.002	-0.005
0.020	-0.001	0.006
0.016	0.009	0.014
0.011	0.014	0.007
0.015	0.012	0.011
0.020	0.009	-0.003
0.013	0.014	-0.018
0.016	0.003	-0.008
0.013	0.009	0.004
0.018	-0.005	-0.018
0.012	-0.013	-0.002
0.004	0.002	-0.002
0.009	0.010	0.005
0.016	0.022	0.006
0.009	0.021	-0.008
0.010	0.009	0.009
0.016	0.005	0.001
0.013	0.016	0.010
0.013	0.007	0.018
0.011	0.013	0.029
0.011	0.024	0.018
0.013	0.001	0.007
0.015	-0.006	0.010
0.019	-0.008	0.015
0.018	-0.002	0.024
0.014	-0.006	0.020
0.022	-0.007	0.011
0.013	-0.016	0.018
0.010	-0.008	0.016
0.014	0.006	0.019
0.011	0.001	0.013
0.007	-0.004	-0.003
0.017	-0.006	0.004
0.015	-0.001	-0.002
0.015	0.003	0.006
0.024	0.003	0.011
0.005	0.017	0.019
0.013	0.010	0.014
0.020	-0.004	-0.005
0.016	-0.001	0.008
0.017	-0.001	0.020
0.018	-0.007	0.018
0.021	-0.012	0.002
0.020	-0.023	0.010
0.009	-0.010	0.017
0.008	-0.001	0.014
0.021	0.008	0.017
0.016	0.008	0.003
0.017	-0.003	0.001
0.024	-0.012	0.004
0.025	-0.007	0.002
0.021	-0.006	0.004
0.017	0.002	0.010
0.010	0.010	0.003
0.008	0.011	0.010
0.010	0.008	-0.002
0.009	0.007	-0.008
0.015	0.006	-0.004
0.018	-0.007	0.006
0.021	-0.009	-0.003
0.013	-0.014	0.009
0.003	-0.016	-0.001
0.006	-0.011	-0.002
0.019	-0.008	-0.005
0.008	-0.000	-0.009
0.011	-0.021	0.003
0.016	0.000	-0.006
0.021	0.003	0.004
0.025	-0.010	0.013
0.017	-0.004	0.010
0.013	-0.001	0.003
0.016	-0.025	-0.024
0.017	-0.020	-0.018
0.016	-0.028	-0.009
0.018	-0.041	0.003
0.016	-0.044	0.010
0.023	-0.043	0.008
0.010	-0.043	-0.001
0.004	-0.027	-0.006
0.012	-0.011	0.001
0.005	-0.008	0.003
0.003	-0.023	-0.011
0.011	-0.023	0.000
0.015	-0.018	-0.003
0.017	-0.023	0.012
0.019	-0.010	0.010
0.003	-0.022	0.004
0.009	-0.036	0.004
0.015	-0.023	-0.010
0.015	-0.023	0.009
0.015	-0.038	-0.002
0.014	-0.041	0.005
0.013	-0.027	-0.033
0.015	-0.037	-0.014
0.011	-0.023	-0.000
0.005	-0.025	-0.002
0.015	-0.013	0.007
0.015	-0.031	-0.007
0.025	-0.040	-0.007
0.029	-0.043	0.001
0.027	-0.033	0.006
0.021	-0.039	0.013
0.019	-0.067	0.015
0.012	-0.061	0.008
0.011	-0.087	-0.000
0.017	-0.090	-0.013
0.012	-0.068	-0.003
0.018	-0.057	0.000
0.018	-0.073	0.011
0.021	-0.090	-0.012
0.017	-0.109	-0.013
0.006	-0.116	-0.013
0.012	-0.113	-0.020
0.013	-0.131	-0.023
0.009	-0.125	-0.043
0.013	-0.135	-0.042
0.018	-0.128	-0.059
0.014	-0.131	-0.051
0.016	-0.176	-0.055
0.014	-0.148	-0.065
0.017	-0.150	-0.047
0.015	-0.157	-0.086
0.012	-0.193	-0.075
0.015	-0.180	-0.060
0.016	-0.181	-0.053
0.017	-0.170	-0.058
0.019	-0.175	-0.079
0.015	-0.156	-0.078
0.008	-0.155	-0.072
0.017	-0.144	-0.089
0.010	-0.170	-0.106
0.004	-0.197	-0.119
0.013	-0.191	-0.107
0.012	-0.184	-0.116
0.014	-0.181	-0.106
0.020	-0.194	-0.098
0.007	-0.173	-0.087
0.010	-0.164	-0.059
0.014	-0.175	-0.056
0.017	-0.155	-0.049
0.013	-0.140	-0.034
0.019	-0.137	-0.033
0.020	-0.136	-0.053
0.021	-0.146	-0.047
0.016	-0.139	-0.027
0.013	-0.133	-0.048
0.018	-0.105	-0.042
0.015	-0.113	-0.049
0.013	-0.137	-0.048
0.022	-0.123	-0.042
0.018	-0.128	-0.058
0.022	-0.121	-0.050
0.025	-0.108	-0.051
0.019	-0.103	-0.051
0.014	-0.116	-0.047
0.022	-0.097	-0.049
0.015	-0.108	-0.066
0.023	-0.075	-0.040
0.016	-0.081	-0.026
0.023	-0.126	-0.028
0.019	-0.135	-0.028
0.011	-0.123	-0.046
0.017	-0.109	-0.056
0.023	-0.102	-0.066
0.016	-0.088	-0.069
0.014	-0.083	-0.056
0.020	-0.068	-0.059
0.016	-0.069	-0.074
0.016	-0.076	-0.065
0.013	-0.080	-0.051
0.012	-0.062	-0.042
0.012	-0.069	-0.070
0.015	-0.058	-0.056
0.013	-0.061	-0.039
0.014	-0.052	-0.027
0.017	-0.055	-0.019
0.025	-0.071	-0.014
0.016	-0.050	-0.002
0.012	-0.040	0.000
0.020	-0.040	0.008
0.013	-0.026	-0.005
0.013	-0.027	-0.014
0.017	-0.050	-0.005
0.015	-0.038	-0.011
0.018	-0.034	-0.012
0.022	-0.031	-0.003
0.003	-0.016	-0.007
0.005	-0.027	-0.008
0.011	-0.022	-0.014
0.012	-0.022	-0.013
0.009	-0.025	-0.002
0.010	-0.018	0.004
0.012	-0.001	-0.020
0.016	-0.028	-0.002
0.013	-0.015	0.003
0.009	-0.005	0.004
0.017	-0.017	-0.006
0.016	-0.004	-0.019
0.015	-0.003	-0.021
0.017	-0.015	-0.014
0.018	0.001	-0.012
0.015	-0.009	0.003
0.013	-0.013	0.017
0.005	-0.009	0.008
0.008	-0.016	0.016
0.015	-0.007	-0.018
0.014	-0.007	-0.008
0.017	-0.009	0.004
0.012	-0.012	0.005
0.022	-0.015	-0.002
0.015	-0.013	0.007
0.001	-0.015	0.003
0.014	-0.003	0.012
0.021	-0.002	0.007
0.013	0.008	-0.001
0.017	-0.008	0.001
0.024	0.001	-0.001
0.019	0.011	0.012
0.020	0.009	0.012
0.014	0.016	0.014
0.012	0.010	0.001
0.012	-0.005	-0.016
0.011	-0.002	-0.007
0.012	-0.003	0.006
0.011	-0.006	0.015
0.013	0.009	0.019
0.015	-0.004	0.013
0.007	0.001	0.019
0.003	0.007	0.001
0.013	-0.002	0.016
0.010	0.001	0.012
0.006	-0.001	-0.017
0.013	-0.005	-0.006
0.012	-0.004	-0.002
0.012	-0.003	0.009
0.017	0.004	0.013
0.002	0.018	0.014
0.006	0.015	0.008
0.016	0.014	-0.006
0.017	0.018	-0.003
0.018	0.009	0.003
0.019	0.009	0.006
0.019	0.015	0.003
0.023	-0.007	0.007
0.018	0.002	0.020
0.013	0.011	0.012
0.020	0.021	0.007
0.013	0.026	0.003
0.012	0.017	-0.004
0.021	0.016	0.005
0.020	0.020	0.008
0.018	0.007	0.014
0.015	0.012	0.018
0.014	0.019	0.015
0.013	-0.002	0.022
0.020	0.007	0.010
0.015	0.005	0.009
0.020	0.014	0.009
0.018	0.013	0.016
0.020	0.006	0.006
0.013	-0.005	0.013
0.003	0.007	0.007
0.011	0.012	0.016
0.021	0.007	0.012
0.012	0.011	-0.010
0.012	-0.008	0.002
0.019	-0.007	-0.001
0.009	-0.002	0.008
0.015	-0.007	0.016
0.011	-0.003	0.023
0.009	0.004	0.020
0.008	-0.004	0.001
0.012	0.002	0.013
0.008	-0.001	0.011
0.006	0.004	0.013
0.009	0.011	0.016
0.020	-0.004	0.005
0.010	0.002	0.008
0.006	0.010	0.009
0.017	0.019	0.019
0.013	0.019	0.013
0.011	0.002	-0.005
0.018	0.010	0.006
0.014	0.018	0.006
0.015	0.009	0.013
0.024	0.017	0.014
0.016	0.021	0.010
0.021	0.013	0.017
0.022	0.009	0.013
0.025	0.009	0.017
0.026	0.002	0.015
0.031	0.009	0.026
0.027	0.017	0.010
0.022	-0.005	0.015
0.013	0.006	0.016
0.012	0.008	0.015
0.021	0.016	0.017
0.011	0.019	0.012
0.009	0.012	0.010
0.015	-0.004	0.019
0.016	0.000	0.016
0.015	-0.017	0.026
0.012	-0.005	0.025
0.006	0.004	0.015
0.009	-0.003	0.023
0.013	0.008	0.003
0.007	0.006	0.014
0.014	0.007	0.018
0.013	0.009	0.025
0.021	-0.014	0.008
0.016	-0.016	0.021
0.009	-0.002	0.012
0.015	-0.002	0.016
0.018	0.011	0.011
0.010	0.012	0.002
0.017	0.003	0.010
0.021	0.006	0.007
0.016	0.005	0.012
0.019	-0.001	0.016
0.009	0.008	0.019
0.008	0.004	0.011
0.012	0.005	-0.002
0.016	0.004	-0.001
0.016	0.002	0.008
0.016	-0.002	0.016
0.016	0.013	0.023
0.022	-0.004	0.013
0.011	-0.004	0.016
0.006	0.002	0.008
0.011	0.008	0.012
0.008	0.018	0.010
0.004	0.013	-0.003
0.009	0.010	0.007
0.006	0.015	0.000
0.010	0.005	0.012
0.013	0.007	0.021
0.007	0.011	0.015
0.009	0.010	0.017
0.015	0.001	0.012
0.019	0.012	0.018
0.020	0.003	0.026
0.024	0.006	0.020
0.020	0.010	-0.001
0.022	-0.023	0.010
0.020	-0.014	0.009
0.018	-0.009	-0.000
0.024	-0.008	-0.002
0.010	-0.016	-0.009
0.011	-0.013	-0.005
0.015	-0.022	-0.000
0.014	-0.013	0.005
0.018	-0.043	0.018
0.018	-0.032	0.025
0.010	-0.022	0.015
0.009	-0.038	0.014
0.020	-0.024	0.003
0.016	-0.033	0.002
0.023	-0.030	0.013
0.018	-0.027	0.018
0.024	-0.044	-0.001
0.018	-0.028	0.010
0.012	-0.031	0.018
0.022	-0.016	0.023
0.023	-0.040	0.016
0.011	-0.034	-0.003
0.018	-0.045	0.005
0.023	-0.022	0.004
0.015	-0.026	0.014
0.021	-0.050	0.016
0.018	-0.026	0.017
0.016	-0.033	0.017
0.017	-0.030	-0.004
0.018	-0.019	0.004
0.018	-0.022	0.010
0.017	-0.024	0.018
0.017	-0.010	0.017
0.020	-0.026	0.006
0.008	-0.009	0.018
0.004	0.003	0.012
0.014	-0.008	0.019
0.009	-0.004	0.016
0.009	0.005	-0.015
0.013	-0.012	0.000
0.015	-0.025	-0.001
0.016	-0.027	0.010
0.019	-0.020	0.008
0.008	-0.014	-0.002
0.012	-0.022	0.014
0.014	-0.042	0.005
0.015	-0.051	-0.008
0.021	-0.045	-0.008
0.019	-0.058	0.001
0.021	-0.048	-0.003
0.021	-0.070	0.012
0.014	-0.051	0.016
0.015	-0.050	0.007
0.021	-0.063	-0.002
0.008	-0.057	-0.013
0.013	-0.065	-0.018
0.021	-0.069	-0.008
0.021	-0.058	-0.015
0.018	-0.071	-0.014
0.017	-0.071	-0.004
0.009	-0.100	-0.000
0.017	-0.091	-0.002
0.023	-0.113	-0.034
0.018	-0.121	-0.033
0.022	-0.104	-0.012
0.017	-0.133	-0.014
0.019	-0.150	-0.032
0.009	-0.162	-0.033
0.005	-0.151	-0.031
0.012	-0.134	-0.022
0.022	-0.143	-0.037
0.009	-0.130	-0.054
0.019	-0.126	-0.054
0.025	-0.118	-0.049
0.019	-0.107	-0.060
0.022	-0.100	-0.053
0.013	-0.087	-0.050
0.005	-0.083	-0.056
0.014	-0.069	-0.069
0.011	-0.053	-0.065
0.013	-0.056	-0.059
0.013	-0.069	-0.051
0.015	-0.064	-0.039
0.020	-0.088	-0.040
0.013	-0.066	-0.028
0.005	-0.053	-0.016
0.016	-0.086	-0.016
0.016	-0.061	-0.017
0.005	-0.055	-0.040
0.013	-0.047	-0.036
0.015	-0.046	-0.045
0.022	-0.072	-0.038
0.025	-0.080	-0.025
0.009	-0.060	-0.031
0.006	-0.062	-0.034
0.012	-0.054	-0.035
0.009	-0.046	-0.038
0.018	-0.027	-0.026
0.016	-0.047	-0.018
0.018	-0.041	-0.031
0.018	-0.063	-0.028
0.012	-0.067	-0.008
0.010	-0.077	-0.054
0.021	-0.067	-0.040
0.013	-0.045	-0.046
0.015	-0.063	-0.039
0.020	-0.062	-0.025
0.021	-0.045	-0.018
0.020	-0.038	-0.005
0.020	-0.035	-0.003
0.011	-0.030	-0.009
0.015	-0.038	-0.006
0.017	-0.021	-0.007
0.008	-0.021	-0.003
0.011	-0.013	-0.003
0.009	-0.011	0.004
0.017	-0.026	-0.002
0.015	-0.024	0.002
0.009	-0.013	0.014
0.022	-0.005	0.013
0.022	-0.008	0.002
0.012	0.000	-0.027
0.011	-0.007	-0.008
0.017	-0.004	-0.006
0.014	0.005	-0.004
0.019	0.011	0.006
0.012	0.013	0.009
0.011	0.006	0.010
0.012	-0.007	-0.006
0.014	-0.004	-0.000
0.014	-0.009	0.005
0.011	-0.007	0.007
0.014	-0.010	0.016
0.019	-0.028	0.019
0.011	-0.018	0.027
0.009	-0.005	0.021
0.018	0.005	0.019
0.013	0.005	0.012
0.009	-0.002	-0.003
0.018	-0.006	0.013
0.014	-0.001	0.008
0.013	-0.016	0.021
0.017	0.001	0.028
0.011	-0.008	0.024
0.012	-0.019	0.027
0.016	-0.011	-0.002
0.013	-0.010	0.006
0.018	-0.000	0.014
0.016	0.008	0.018
0.020	0.007	0.007
0.018	-0.013	0.016
0.008	-0.000	0.024
0.007	0.011	0.007
0.016	0.014	0.008
0.009	0.013	-0.001
0.012	0.012	-0.000
0.017	0.002	0.013
0.018	0.003	0.012
0.015	0.000	0.016
0.013	0.015	0.019
0.006	0.021	0.027
0.009	0.010	0.027
0.012	0.005	0.004
0.008	0.005	0.012
0.007	0.011	0.016
0.011	0.013	0.022
0.020	-0.001	0.017
0.016	-0.018	0.016
0.008	-0.004	0.020
0.013	0.004	0.006
0.020	-0.000	0.003
0.004	0.006	-0.007
0.015	-0.001	0.007
0.021	0.007	0.005
0.017	0.009	0.012
0.018	0.014	0.023
0.006	0.017	0.028
0.008	0.010	0.018
0.012	0.012	-0.000
0.018	0.017	-0.000
0.015	0.016	0.008
0.015	-0.003	0.016
0.015	0.008	0.028
0.021	-0.010	0.016
0.010	-0.001	0.025
0.005	0.010	0.016
0.014	0.012	0.020
0.009	0.017	0.013
0.009	0.012	0.008
0.019	0.007	0.017
0.017	0.006	0.010
0.015	0.006	0.021
0.016	0.008	0.025
0.018	0.007	0.019
0.016	-0.017	0.024
0.022	-0.007	0.009
0.017	0.003	0.005
0.016	-0.001	0.015
0.017	-0.002	0.017
0.017	-0.004	0.004
0.017	-0.009	0.011
0.012	0.001	0.018
0.012	0.010	0.006
0.022	0.019	-0.002
0.021	0.029	-0.004
0.021	0.021	-0.014
0.024	0.013	-0.011
0.024	0.016	-0.008
0.024	0.006	0.004
0.020	0.015	0.013
0.011	0.017	0.009
0.013	0.004	0.014
0.021	0.011	0.010
0.013	0.003	0.010
0.013	0.007	0.014
0.017	0.001	0.020
0.018	-0.012	0.008
0.014	-0.002	0.021
0.006	0.009	0.024
0.016	0.002	0.033
0.019	0.010	0.011
0.000	0.019	-0.007
0.012	0.004	0.003
0.019	0.009	0.004
0.015	0.012	0.017
0.019	0.025	0.017
0.008	0.017	0.024
0.006	0.007	0.020
0.010	0.001	-0.000
0.015	0.011	0.005
0.015	0.005	0.015
0.013	-0.000	0.012
0.013	0.006	0.013
0.016	-0.021	0.004
0.008	-0.005	0.010
0.005	0.004	0.008
0.008	0.006	0.019
0.005	0.011	0.019
0.005	0.008	0.006
0.010	0.004	0.009
0.011	0.010	0.005
0.010	0.006	0.009
0.015	0.010	0.007
0.018	0.021	0.006
0.018	0.008	0.015
0.023	0.015	0.006
0.016	0.022	0.010
0.023	0.008	0.014
0.021	0.011	0.020
0.023	0.007	0.007
0.021	0.005	0.018
0.007	0.010	0.024
0.005	0.013	0.015
0.018	0.014	0.009
0.013	0.023	0.005
0.017	0.014	-0.001
0.019	0.008	-0.001
0.017	0.011	0.006
0.015	-0.008	0.018
0.013	0.007	0.025
0.010	0.010	0.020
0.011	-0.000	0.021
0.016	0.002	0.010
0.015	-0.003	0.013
0.016	-0.011	0.023
0.017	-0.003	0.021
0.024	-0.014	0.017
0.017	-0.010	0.009
0.007	-0.003	0.005
0.016	0.008	0.012
0.023	0.017	0.007
0.011	0.020	-0.005
0.017	-0.000	0.002
0.018	0.000	-0.004
0.013	0.009	0.006
0.019	0.019	0.010
0.012	0.021	0.012
0.008	0.015	0.017
0.014	0.002	-0.000
0.014	0.004	0.002
0.015	0.004	0.011
0.018	0.003	0.016
0.018	0.010	0.012
0.023	-0.012	0.006
0.014	-0.010	0.000
0.009	-0.007	0.005
0.018	-0.001	0.011
0.012	0.001	0.014
0.009	-0.018	0.003
0.013	-0.020	0.008
0.011	-0.007	0.006
0.012	-0.005	0.019
0.007	-0.013	0.014
0.007	-0.006	0.010
0.007	-0.018	0.017
0.014	-0.002	0.008
0.012	0.008	0.009
0.017	0.006	0.016
0.016	0.006	0.013
0.012	-0.002	0.000
0.013	-0.018	0.011
0.005	-0.010	0.021
0.009	-0.003	0.016
0.013	-0.003	-0.002
0.012	0.004	-0.001
0.012	0.010	-0.002
0.020	-0.012	-0.006
0.019	-0.007	0.001
0.020	-0.013	0.006
0.011	-0.000	0.006
0.006	0.006	0.004
0.014	-0.016	0.014
0.020	-0.009	0.007
0.012	-0.008	0.019
0.014	0.005	0.024
0.014	0.005	0.015
0.021	-0.014	0.003
0.015	-0.033	0.005
0.006	-0.021	-0.004
0.013	-0.017	0.009
0.018	-0.018	0.006
0.005	-0.007	-0.015
0.012	-0.024	-0.008
0.019	-0.014	-0.005
0.020	-0.016	-0.003
0.024	-0.016	-0.005
0.010	-0.012	0.003
0.010	-0.013	0.008
0.011	-0.011	-0.008
0.019	-0.003	-0.001
0.019	-0.019	0.010
0.021	-0.003	0.017
0.017	-0.004	0.008
0.022	-0.022	0.006
0.012	-0.019	0.017
0.008	-0.004	0.001
0.014	0.003	0.008
0.005	-0.012	0.005
0.008	-0.012	0.014
0.017	-0.033	0.016
0.020	-0.019	0.011
0.019	-0.035	0.013
0.016	-0.047	0.017
0.008	-0.036	0.009
0.011	-0.037	0.006
0.017	-0.022	-0.001
0.009	-0.016	-0.003
0.014	-0.025	0.010
0.015	-0.013	0.016
0.014	-0.017	0.003
0.012	-0.041	0.008
0.004	-0.032	0.013
0.009	-0.028	0.004
0.019	-0.032	0.005
0.015	-0.016	-0.009
0.018	-0.025	-0.028
0.023	-0.051	-0.027
0.023	-0.040	-0.007
0.021	-0.062	-0.003
0.014	-0.046	0.001
0.009	-0.042	-0.002
0.010	-0.047	0.001
0.018	-0.037	-0.011
0.014	-0.040	-0.010
0.016	-0.032	-0.004
0.019	-0.030	-0.002
0.021	-0.037	-0.011
0.014	-0.039	0.001
0.004	-0.041	0.002
0.014	-0.027	0.002
0.020	-0.022	-0.003
0.008	-0.013	-0.019
0.014	-0.044	-0.006
0.020	-0.044	-0.007
0.020	-0.026	-0.006
0.022	-0.032	0.000
0.008	-0.020	-0.004
0.012	-0.027	-0.010
0.016	-0.045	-0.012
0.010	-0.050	-0.001
0.012	-0.030	-0.001
0.010	-0.046	0.003
0.013	-0.035	-0.007
0.021	-0.041	-0.016
0.008	-0.028	-0.005
0.006	-0.034	-0.002
0.016	-0.012	0.005
0.003	0.001	-0.011
0.005	-0.014	-0.020
0.013	-0.039	-0.011
0.012	-0.025	-0.012
0.015	-0.029	-0.006
0.015	-0.018	-0.005
0.005	-0.004	-0.003
0.009	-0.000	0.003
0.018	0.002	-0.009
0.012	0.006	-0.013
0.015	0.006	-0.006
0.018	-0.009	0.002
0.016	-0.007	-0.001
0.019	-0.021	0.013
0.011	-0.011	0.017
0.009	-0.004	0.010
0.016	-0.006	0.003
0.016	0.001	0.007
0.014	0.002	0.003
0.017	0.005	0.007
0.014	0.008	0.008
0.014	0.001	0.006
0.009	0.015	0.012
0.015	0.019	0.011
0.015	0.009	0.020
0.015	0.014	0.010
0.010	0.013	0.017
0.013	0.014	0.025
0.011	0.012	0.030
0.020	-0.004	0.012
0.011	-0.014	0.023
0.001	0.001	0.015
0.010	0.010	0.020
0.017	0.014	0.005
0.007	0.019	-0.007
0.014	0.001	0.008
0.014	0.008	0.003
0.007	0.010	0.010
0.015	0.007	0.013
0.005	0.010	0.015
0.012	0.011	0.009
0.017	0.006	-0.002
0.021	0.005	0.007
0.017	0.003	0.017
0.018	0.012	0.017
0.017	0.016	0.001
0.025	-0.011	0.001
0.017	0.004	0.005
0.006	0.007	0.007
0.017	0.012	0.014
0.010	0.017	0.007
0.014	0.006	0.003
0.018	0.004	0.008
0.014	0.013	0.003
0.015	-0.000	0.007
0.016	0.010	0.018
0.006	0.021	0.013
0.011	0.007	0.019
0.014	0.012	0.003
0.013	0.014	0.009
0.015	0.004	0.020
0.017	0.008	0.027
0.014	0.007	0.022
0.013	0.001	0.027
0.003	0.009	0.024
0.008	0.008	0.020
0.016	0.008	0.005
0.011	0.015	0.007
0.013	0.007	0.019
0.021	0.006	0.011
0.017	0.016	0.021
0.019	0.009	0.023
0.013	0.021	0.027
0.007	0.004	0.013
0.009	0.003	0.024
0.010	0.014	0.007
0.013	0.007	0.010
0.015	0.013	0.018
0.016	0.017	0.024
0.021	-0.005	0.010
0.010	-0.005	0.014
0.002	0.002	0.011
0.015	0.014	0.020
0.020	0.010	0.010
0.009	0.009	-0.004
0.015	-0.001	0.010
0.022	0.010	0.005
0.020	0.015	0.017
0.021	0.015	0.017
0.005	0.019	0.019
0.008	0.009	0.013
0.017	0.007	-0.004
0.014	0.019	0.002
0.016	0.013	0.007
0.017	0.014	0.015
0.016	0.019	-0.004
0.020	0.002	0.002
0.008	0.009	0.008
-0.001	0.020	0.012
0.005	0.021	0.018
-0.000	0.021	0.023
0.008	0.019	0.006
0.017	0.008	0.014
0.020	0.016	0.014
0.017	0.011	0.015
0.011	0.010	0.022
0.007	0.017	0.018
0.008	-0.005	0.022
0.012	0.001	0.004
0.013	0.006	0.011
0.017	-0.009	0.016
0.017	-0.014	0.015
0.016	-0.006	-0.001
0.022	-0.012	0.010
0.006	0.000	0.001
0.017	0.002	0.004
0.023	-0.001	-0.008
0.023	0.014	-0.008
0.019	0.010	0.005
0.025	0.013	0.006
0.021	0.016	0.015
0.018	0.003	0.019
0.013	0.010	0.019
0.013	0.009	0.018
