# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 37 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.09	1st: 1.10
# Laser Mod Attn:	36 dB
# Delay:	98291 (0, Min for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.018	-0.053	-0.033
0.020	-0.058	-0.037
0.003	-0.066	-0.045
0.001	-0.074	-0.040
0.001	-0.093	-0.031
0.011	-0.144	-0.031
0.010	-0.154	-0.021
0.013	-0.161	-0.042
0.016	-0.160	-0.068
0.011	-0.182	-0.048
0.006	-0.162	-0.045
0.004	-0.159	-0.058
0.009	-0.161	-0.048
0.010	-0.165	-0.039
0.014	-0.146	-0.042
0.021	-0.157	-0.051
0.018	-0.152	-0.040
0.020	-0.147	-0.022
0.025	-0.141	-0.034
0.003	-0.125	-0.027
0.007	-0.139	-0.028
0.015	-0.124	-0.056
0.022	-0.101	-0.038
0.022	-0.088	-0.024
0.019	-0.063	-0.068
0.024	-0.069	-0.041
0.020	-0.043	-0.029
0.015	-0.069	-0.023
0.012	-0.090	-0.027
0.019	-0.073	-0.022
0.008	-0.070	-0.010
0.018	-0.067	0.002
0.018	-0.054	-0.003
0.022	-0.041	0.001
0.023	-0.055	-0.020
0.015	-0.072	-0.010
0.001	-0.060	-0.013
0.005	-0.078	0.000
0.014	-0.080	0.010
0.011	-0.083	0.014
0.017	-0.069	0.001
0.015	-0.036	-0.013
0.013	-0.046	-0.004
0.014	-0.038	-0.004
0.002	-0.038	-0.011
0.008	-0.036	-0.017
0.015	-0.034	-0.016
0.010	-0.036	-0.013
0.015	-0.033	0.003
0.015	-0.019	0.002
0.017	-0.017	0.011
0.022	-0.020	0.008
0.009	-0.014	0.009
0.006	-0.016	-0.002
0.011	-0.018	0.003
0.016	-0.032	0.010
0.010	-0.019	0.012
0.019	-0.018	-0.014
0.016	-0.019	-0.021
0.013	-0.014	-0.012
0.008	-0.009	0.002
0.007	-0.009	-0.013
0.015	-0.006	-0.003
0.012	-0.000	-0.002
0.016	-0.001	0.004
0.020	0.004	-0.009
0.018	-0.002	0.003
0.022	-0.022	0.009
0.026	-0.025	0.003
0.003	-0.014	0.016
0.007	-0.022	0.019
0.008	-0.021	0.028
0.010	-0.025	0.026
0.013	-0.018	0.033
0.013	-0.013	-0.009
0.017	-0.016	0.002
0.012	0.000	0.001
0.007	0.007	0.013
0.005	-0.010	0.010
0.011	-0.001	0.015
0.005	0.012	0.020
0.009	-0.003	0.024
0.010	-0.006	0.005
0.016	0.003	0.014
0.020	-0.012	-0.001
0.015	-0.005	0.010
0.002	-0.013	0.008
0.004	-0.020	0.015
0.012	-0.028	0.007
0.014	-0.014	0.006
0.022	0.003	-0.010
0.019	0.007	-0.018
0.014	0.002	-0.007
0.015	0.004	0.000
-0.002	0.000	0.015
0.003	0.001	0.003
0.013	0.007	0.012
0.011	0.013	0.016
0.014	0.004	0.020
0.015	0.010	0.012
0.019	0.016	0.018
0.023	0.014	0.002
0.009	0.021	0.015
0.008	0.012	0.012
0.008	0.010	0.019
0.012	-0.006	0.025
0.011	-0.004	0.028
0.017	0.003	0.002
0.021	0.003	-0.001
0.016	0.013	0.005
0.006	0.015	0.010
0.006	0.011	0.009
0.011	0.007	0.004
0.010	0.004	0.009
0.012	-0.001	0.007
0.015	0.004	-0.002
0.016	0.009	0.004
0.016	-0.001	0.018
0.022	-0.003	0.006
-0.002	0.010	0.014
0.004	-0.010	0.008
0.010	-0.013	0.017
0.016	-0.008	0.022
0.015	0.002	0.027
0.016	0.005	-0.013
0.020	-0.007	-0.002
0.016	0.007	0.005
0.009	0.015	0.009
0.010	0.000	0.007
0.018	0.005	0.007
0.005	0.013	0.011
0.013	0.009	0.015
0.015	0.007	0.002
0.019	-0.005	0.010
0.021	-0.005	-0.007
0.014	0.003	0.005
0.006	0.007	0.001
0.008	0.006	0.013
0.018	-0.017	0.021
0.017	-0.004	0.016
0.027	0.007	0.003
0.029	-0.007	-0.011
0.023	-0.010	0.002
0.018	0.006	0.013
0.005	0.002	0.019
0.009	0.002	0.013
0.016	0.005	0.011
0.012	0.009	0.010
0.020	0.009	0.013
0.021	0.011	0.002
0.028	0.014	0.009
0.028	0.007	0.003
0.007	0.007	0.013
0.007	0.003	0.012
0.010	0.002	0.016
0.013	-0.017	0.020
0.019	0.001	0.021
0.027	0.006	-0.010
0.027	0.006	-0.011
0.022	0.007	0.003
0.012	0.012	0.010
0.014	-0.004	0.008
0.022	-0.005	0.012
0.012	0.006	0.022
0.013	0.001	0.024
0.015	0.007	0.008
0.014	0.008	0.003
0.022	0.003	0.009
0.024	-0.004	0.000
-0.001	0.007	0.010
-0.000	-0.006	0.019
0.011	-0.013	0.024
0.020	-0.008	0.028
0.019	-0.001	0.030
0.016	0.004	-0.009
0.024	-0.003	0.005
0.016	0.005	0.011
0.013	0.016	0.020
0.013	-0.006	0.013
0.018	0.007	0.022
0.010	0.011	0.027
0.017	0.005	0.034
0.015	0.017	0.015
0.017	0.007	0.020
0.014	0.007	0.003
0.006	0.003	0.016
-0.001	0.004	0.010
0.001	-0.005	0.009
0.011	-0.026	0.008
0.010	-0.009	0.009
0.017	0.002	0.001
0.019	0.001	-0.007
0.015	-0.004	0.002
0.013	-0.003	0.008
0.003	-0.012	0.014
0.011	-0.009	0.007
0.018	-0.003	0.014
0.012	0.002	0.010
0.016	-0.013	0.015
0.017	-0.002	0.008
0.018	0.007	0.017
0.018	0.009	0.006
0.003	0.006	0.012
0.004	0.001	0.001
0.011	0.005	0.012
0.015	-0.010	0.010
0.016	-0.015	0.011
0.022	-0.007	-0.008
0.021	-0.006	-0.009
0.010	-0.025	-0.004
0.002	-0.032	-0.000
-0.000	-0.041	0.001
0.006	-0.049	0.009
0.004	-0.048	0.015
0.007	-0.048	0.007
0.016	-0.053	-0.010
0.014	-0.047	0.003
0.019	-0.042	0.009
0.025	-0.044	0.006
0.001	-0.037	0.015
0.004	-0.067	0.019
0.009	-0.065	0.009
0.017	-0.053	0.003
0.017	-0.044	0.002
0.015	-0.032	-0.033
0.024	-0.040	-0.022
0.012	-0.029	-0.010
0.011	-0.036	-0.010
0.006	-0.050	-0.005
0.013	-0.050	-0.006
0.003	-0.074	-0.007
0.009	-0.052	-0.005
0.011	-0.034	-0.013
0.015	-0.039	-0.005
0.020	-0.038	-0.021
0.011	-0.052	-0.009
0.002	-0.033	-0.010
0.007	-0.043	-0.005
0.013	-0.053	0.004
0.010	-0.035	0.010
0.019	-0.022	-0.012
0.018	-0.019	-0.024
0.012	-0.047	-0.013
0.009	-0.048	-0.004
-0.000	-0.051	-0.003
0.010	-0.040	-0.023
0.015	-0.029	-0.013
0.007	-0.012	-0.001
0.013	-0.041	0.002
0.010	-0.043	0.001
0.017	-0.039	0.005
0.018	-0.049	-0.004
-0.000	-0.044	-0.003
0.005	-0.044	-0.005
0.005	-0.086	0.003
0.014	-0.115	-0.004
0.011	-0.094	0.004
0.021	-0.097	-0.045
0.019	-0.095	-0.048
0.011	-0.094	-0.032
0.000	-0.088	-0.033
-0.005	-0.098	-0.045
0.007	-0.096	-0.036
0.000	-0.129	-0.031
0.002	-0.128	-0.035
0.008	-0.156	-0.055
0.008	-0.140	-0.057
0.015	-0.146	-0.075
0.020	-0.146	-0.097
-0.001	-0.174	-0.067
0.003	-0.202	-0.075
0.009	-0.213	-0.066
0.017	-0.216	-0.064
0.019	-0.216	-0.046
0.017	-0.231	-0.084
0.022	-0.211	-0.085
0.012	-0.212	-0.080
0.004	-0.194	-0.082
0.002	-0.204	-0.067
0.008	-0.205	-0.059
0.005	-0.171	-0.041
0.008	-0.175	-0.031
0.007	-0.172	-0.029
0.014	-0.155	-0.016
0.014	-0.135	-0.035
0.003	-0.134	-0.025
-0.004	-0.123	-0.019
0.002	-0.107	-0.022
0.011	-0.113	-0.003
0.010	-0.122	-0.001
0.020	-0.135	-0.003
0.023	-0.126	-0.023
0.014	-0.120	-0.015
0.011	-0.084	-0.002
-0.002	-0.077	0.005
0.004	-0.086	-0.006
0.007	-0.093	-0.004
0.004	-0.094	-0.009
0.012	-0.089	-0.005
0.014	-0.071	-0.015
0.018	-0.073	-0.010
0.019	-0.088	-0.034
0.001	-0.090	-0.019
0.003	-0.085	-0.018
0.004	-0.070	-0.025
0.014	-0.063	-0.015
0.012	-0.072	-0.016
0.022	-0.073	-0.027
0.022	-0.080	-0.034
0.012	-0.091	-0.027
0.004	-0.077	-0.026
0.004	-0.080	-0.020
0.009	-0.080	-0.011
0.008	-0.074	-0.009
0.012	-0.054	0.003
0.015	-0.072	-0.013
0.017	-0.076	-0.000
0.019	-0.066	0.001
0.021	-0.069	-0.012
-0.006	-0.059	-0.004
-0.001	-0.055	-0.000
0.005	-0.055	0.010
0.012	-0.046	0.010
0.013	-0.028	0.013
0.015	-0.022	-0.018
0.023	-0.023	-0.002
0.014	-0.004	0.006
0.005	-0.013	0.006
0.005	-0.024	0.006
0.012	-0.029	0.010
0.003	-0.024	0.015
0.012	-0.013	0.014
0.014	-0.005	0.001
0.016	-0.011	0.012
0.015	-0.007	-0.004
0.008	-0.013	0.013
0.001	-0.000	-0.008
0.008	-0.023	-0.001
0.016	-0.044	0.007
0.015	-0.028	0.013
0.023	-0.028	-0.013
0.024	-0.018	-0.015
0.018	-0.016	-0.004
0.013	-0.004	0.005
0.001	-0.007	0.010
0.005	-0.011	0.010
0.014	-0.003	0.015
0.009	-0.003	0.021
0.017	-0.011	0.010
0.017	-0.003	0.005
0.021	0.005	0.017
0.023	0.008	0.002
0.006	0.000	0.011
0.006	-0.000	0.006
0.010	0.002	0.012
0.017	-0.010	0.017
0.013	-0.003	0.029
0.021	0.014	-0.007
0.021	0.007	-0.005
0.013	0.010	0.008
0.009	0.023	0.011
0.002	-0.001	0.000
0.010	0.010	0.007
0.006	0.013	0.011
0.007	0.009	0.019
0.009	-0.000	-0.009
0.010	0.003	0.005
0.014	-0.003	0.001
0.016	-0.012	-0.000
-0.005	-0.004	0.008
0.004	-0.010	0.021
0.012	-0.010	0.019
0.021	-0.008	0.026
0.019	0.005	0.022
0.014	-0.001	-0.013
0.022	-0.006	-0.001
0.016	-0.003	0.011
0.006	-0.003	0.020
0.011	-0.021	0.015
0.019	-0.010	0.020
0.009	-0.004	0.024
0.011	-0.005	0.024
0.012	0.005	0.001
0.020	0.010	0.010
0.025	0.012	0.001
0.015	0.012	0.009
0.006	0.016	0.016
-0.000	0.005	0.015
0.007	-0.014	0.017
0.007	-0.006	0.023
0.015	-0.005	0.004
0.015	-0.001	-0.009
0.007	-0.009	0.003
0.003	0.000	0.004
-0.004	0.001	0.019
0.004	-0.003	0.009
0.012	-0.006	0.012
0.004	0.003	0.017
0.010	-0.009	0.017
0.010	-0.002	0.011
0.016	0.001	0.015
0.020	0.002	-0.001
0.007	0.009	0.013
0.010	0.002	0.008
0.014	0.003	0.014
0.017	-0.008	0.019
0.025	-0.004	0.013
0.028	0.006	-0.009
0.026	0.003	-0.004
0.015	0.011	0.009
0.006	0.016	0.012
0.010	-0.006	0.008
0.019	0.006	0.011
0.010	0.015	0.017
0.008	0.001	0.022
0.017	0.005	0.006
0.017	-0.000	0.009
0.021	-0.006	0.006
0.021	-0.004	0.005
-0.002	0.005	0.009
-0.002	-0.008	0.016
0.008	-0.009	0.016
0.011	-0.012	0.022
0.014	-0.013	0.024
0.012	-0.007	-0.016
0.019	-0.009	-0.006
0.010	-0.013	0.006
0.000	-0.006	0.012
0.005	-0.019	0.009
0.009	-0.005	0.018
0.000	0.008	0.023
0.008	0.012	0.021
0.007	0.008	0.008
0.012	0.015	0.016
0.019	0.005	-0.004
0.003	-0.007	0.003
-0.001	0.004	0.010
-0.002	0.001	0.011
0.009	-0.012	0.014
0.010	-0.002	0.010
0.017	-0.006	-0.003
0.017	0.006	-0.012
0.007	-0.004	-0.001
0.004	0.006	0.012
-0.003	0.000	0.020
0.005	-0.012	0.017
0.011	-0.008	0.020
0.006	0.003	0.018
0.014	-0.001	0.001
0.016	0.009	0.007
0.018	0.013	0.008
0.023	0.017	-0.003
-0.001	0.006	0.005
0.002	0.002	0.002
0.008	-0.008	0.009
0.019	-0.024	0.013
0.018	-0.028	0.023
0.021	-0.035	-0.004
0.021	-0.024	-0.001
0.018	-0.009	0.005
0.012	-0.015	0.005
0.017	-0.023	-0.000
0.022	-0.023	0.008
0.017	-0.047	0.016
0.020	-0.043	0.010
0.021	-0.045	-0.005
0.020	-0.056	0.010
0.022	-0.049	-0.000
0.021	-0.056	0.002
0.001	-0.036	0.007
0.006	-0.045	-0.009
0.010	-0.034	0.005
0.012	-0.034	0.001
0.013	-0.026	0.013
0.015	-0.018	-0.022
0.020	-0.032	-0.011
0.010	-0.015	-0.001
0.003	-0.013	0.016
0.007	-0.027	0.001
0.016	-0.020	0.011
0.005	-0.012	0.018
0.010	-0.023	0.019
0.008	-0.024	0.000
0.012	-0.027	0.001
0.015	-0.048	-0.012
0.005	-0.049	-0.005
0.002	-0.040	0.010
0.004	-0.045	0.010
0.011	-0.057	0.016
0.010	-0.040	0.015
0.020	-0.029	0.006
0.018	-0.045	-0.011
0.013	-0.049	-0.003
0.010	-0.035	-0.003
0.003	-0.032	0.003
0.012	-0.042	-0.013
0.019	-0.046	-0.000
0.008	-0.034	0.005
0.014	-0.039	-0.007
0.016	-0.031	-0.008
0.014	-0.037	-0.000
0.018	-0.049	-0.025
-0.000	-0.051	-0.028
0.009	-0.057	-0.020
0.019	-0.062	-0.015
0.022	-0.091	-0.021
0.026	-0.110	-0.011
0.030	-0.107	-0.038
0.027	-0.092	-0.029
0.022	-0.102	-0.020
0.015	-0.112	-0.028
0.020	-0.109	-0.030
0.023	-0.098	-0.022
0.016	-0.103	-0.005
0.014	-0.104	0.000
0.018	-0.090	-0.022
0.024	-0.082	-0.026
0.024	-0.116	-0.047
0.021	-0.138	-0.051
0.001	-0.127	-0.044
0.005	-0.163	-0.041
0.012	-0.164	-0.042
0.016	-0.172	-0.057
0.018	-0.174	-0.041
0.021	-0.206	-0.072
0.026	-0.256	-0.051
0.018	-0.269	-0.058
0.010	-0.247	-0.057
0.015	-0.227	-0.048
0.020	-0.179	-0.058
0.011	-0.204	-0.056
0.015	-0.243	-0.059
0.017	-0.241	-0.067
0.019	-0.230	-0.055
0.017	-0.203	-0.066
0.002	-0.200	-0.057
-0.001	-0.167	-0.042
0.003	-0.154	-0.059
0.016	-0.162	-0.043
0.016	-0.146	-0.025
0.023	-0.141	-0.038
0.018	-0.129	-0.041
0.011	-0.115	-0.037
0.012	-0.111	-0.026
-0.003	-0.168	-0.017
0.004	-0.145	-0.016
0.011	-0.128	-0.019
0.006	-0.132	-0.020
0.013	-0.141	-0.036
0.015	-0.127	-0.022
0.015	-0.105	-0.017
0.023	-0.114	-0.021
-0.001	-0.104	-0.008
0.004	-0.110	-0.022
0.005	-0.092	-0.012
0.012	-0.112	-0.040
0.019	-0.082	-0.035
0.028	-0.079	-0.041
0.021	-0.131	-0.036
0.019	-0.113	-0.019
0.011	-0.093	-0.008
0.017	-0.093	-0.022
0.022	-0.088	-0.019
0.018	-0.080	-0.010
0.021	-0.095	-0.006
0.023	-0.078	-0.031
0.019	-0.071	-0.016
0.021	-0.065	-0.017
0.018	-0.068	-0.019
-0.001	-0.075	-0.008
0.000	-0.081	-0.010
0.013	-0.064	-0.013
0.018	-0.079	-0.025
0.015	-0.059	-0.020
0.016	-0.060	-0.039
0.020	-0.056	-0.017
0.014	-0.045	-0.000
-0.000	-0.042	-0.000
0.008	-0.046	-0.009
0.017	-0.052	0.002
0.004	-0.050	0.009
0.009	-0.061	0.017
0.012	-0.045	0.001
0.014	-0.040	0.009
0.019	-0.044	-0.021
0.006	-0.047	-0.007
-0.001	-0.044	0.006
0.005	-0.050	0.007
0.014	-0.061	0.013
0.019	-0.057	-0.000
0.027	-0.049	-0.022
0.020	-0.032	-0.026
0.015	-0.037	-0.016
0.009	-0.036	-0.009
0.002	-0.028	-0.001
0.007	-0.025	-0.004
0.009	-0.015	0.003
0.005	-0.025	0.014
0.012	-0.022	-0.020
0.015	-0.011	-0.009
0.019	-0.007	0.003
0.022	-0.009	-0.002
0.003	-0.007	-0.002
0.004	-0.019	-0.003
0.006	-0.002	0.007
0.010	-0.017	0.014
0.021	-0.002	0.019
0.025	0.003	0.001
0.026	-0.003	-0.006
0.017	-0.002	0.004
0.013	0.001	0.010
0.008	-0.009	0.006
0.016	-0.008	0.012
0.013	0.003	0.020
0.013	0.005	0.017
0.021	0.009	0.003
0.019	0.006	0.012
0.019	-0.007	0.006
0.020	-0.011	0.002
0.002	-0.005	0.006
0.006	-0.012	-0.008
0.013	-0.027	0.004
0.022	-0.014	0.016
0.022	-0.004	0.017
0.020	-0.006	-0.002
0.023	-0.015	0.015
0.016	-0.014	0.015
-0.001	-0.003	0.016
0.008	-0.010	0.009
0.017	-0.003	0.014
0.004	0.001	0.028
0.008	0.002	0.027
0.008	0.013	0.015
0.015	0.023	0.019
0.020	0.021	0.003
0.008	-0.003	0.012
0.004	0.001	0.011
0.006	-0.007	0.008
0.014	-0.005	0.016
0.012	0.007	0.017
0.018	0.011	0.003
0.021	0.014	-0.003
0.010	-0.003	0.009
0.008	0.003	0.017
-0.001	-0.001	0.023
0.007	-0.001	0.023
0.007	0.008	0.026
0.009	0.015	0.030
0.013	0.009	0.005
0.014	0.020	0.012
0.016	0.027	0.009
0.024	0.014	-0.003
0.004	0.007	0.009
0.009	-0.012	0.004
0.010	0.001	0.013
0.016	-0.009	0.016
0.022	-0.004	0.016
0.029	0.003	-0.009
0.028	-0.007	-0.009
0.023	-0.006	0.003
0.020	0.001	0.009
0.015	-0.015	0.006
0.019	-0.010	0.016
0.013	-0.003	0.019
0.014	0.000	0.025
0.016	0.010	0.006
0.017	0.020	0.016
0.023	0.020	0.008
0.019	0.003	0.010
0.002	0.018	0.012
0.003	0.008	0.004
0.010	0.002	0.011
0.016	0.000	0.020
0.016	0.003	0.015
0.019	0.005	-0.004
0.018	0.002	0.002
0.012	0.011	0.009
-0.001	0.013	0.015
0.008	0.008	0.019
0.013	0.016	0.022
0.004	0.017	0.029
0.014	0.013	0.031
0.011	0.017	0.014
0.011	0.018	0.019
0.019	0.014	0.001
0.004	0.019	0.005
0.004	0.021	0.018
0.008	0.007	0.003
0.010	0.006	0.013
0.014	0.008	0.021
0.018	0.012	0.001
0.019	0.015	-0.008
0.016	0.001	-0.004
0.011	0.002	0.001
0.001	0.000	0.007
0.011	0.000	0.008
0.009	0.003	0.015
0.007	0.013	0.025
0.014	0.013	0.007
0.020	0.001	0.009
0.019	0.008	0.013
0.023	0.006	0.005
0.005	-0.000	0.004
0.007	-0.016	0.000
0.008	-0.008	0.009
0.014	-0.018	0.010
0.014	-0.009	0.011
0.016	-0.001	-0.014
0.021	-0.018	-0.009
0.018	-0.026	0.001
0.020	-0.018	0.005
0.012	-0.031	0.001
0.020	-0.019	0.005
0.013	-0.004	0.009
0.017	-0.010	0.009
0.021	-0.009	-0.001
0.019	-0.005	0.006
0.023	-0.011	-0.003
0.024	-0.028	-0.005
0.011	-0.022	0.003
0.010	-0.024	0.003
0.017	-0.042	0.009
0.017	-0.032	0.014
0.022	-0.014	0.008
0.022	-0.019	-0.010
0.025	-0.017	-0.003
0.017	-0.004	0.005
0.003	-0.007	0.010
0.010	-0.004	-0.002
0.019	-0.008	0.009
0.011	0.001	0.017
0.014	-0.003	0.003
0.014	-0.005	-0.006
0.019	-0.005	0.005
0.024	-0.010	-0.010
0.014	-0.001	0.002
0.012	0.009	0.009
0.011	-0.015	0.009
0.018	-0.019	0.024
0.017	-0.013	0.030
0.019	-0.015	0.016
0.023	-0.013	-0.004
0.017	-0.027	-0.002
0.013	-0.035	0.008
0.004	-0.041	0.016
0.012	-0.042	0.009
0.012	-0.038	0.007
0.014	-0.036	0.011
0.019	-0.041	-0.005
0.021	-0.034	0.000
0.022	-0.029	-0.002
0.026	-0.033	-0.018
0.009	-0.040	-0.025
0.003	-0.071	-0.017
0.011	-0.056	-0.003
0.018	-0.064	0.003
0.015	-0.094	-0.001
0.025	-0.093	-0.020
0.025	-0.072	-0.026
0.024	-0.083	-0.010
0.011	-0.071	-0.010
0.004	-0.067	-0.013
0.011	-0.077	-0.008
0.004	-0.060	-0.006
0.006	-0.079	0.007
0.013	-0.091	-0.010
0.016	-0.085	-0.010
0.022	-0.099	-0.025
0.019	-0.173	-0.028
0.004	-0.151	-0.020
0.003	-0.142	-0.018
0.011	-0.154	-0.007
0.018	-0.134	0.003
0.018	-0.111	-0.004
0.020	-0.116	-0.014
0.016	-0.149	-0.021
0.015	-0.165	-0.009
-0.002	-0.165	0.001
0.010	-0.200	-0.004
0.018	-0.243	-0.011
0.006	-0.269	-0.022
0.012	-0.276	-0.034
0.015	-0.282	-0.047
0.016	-0.241	-0.030
0.024	-0.215	-0.048
0.009	-0.252	-0.049
0.007	-0.283	-0.035
0.010	-0.287	-0.050
0.011	-0.304	-0.066
0.017	-0.287	-0.061
0.019	-0.269	-0.070
0.020	-0.228	-0.067
0.014	-0.224	-0.047
0.014	-0.214	-0.050
-0.001	-0.188	-0.032
0.011	-0.175	-0.025
0.013	-0.197	-0.008
0.014	-0.196	-0.006
0.019	-0.170	-0.023
0.020	-0.149	-0.023
0.022	-0.142	-0.020
0.024	-0.115	-0.029
0.009	-0.095	-0.018
0.006	-0.109	-0.016
0.014	-0.117	-0.011
0.022	-0.148	-0.005
0.018	-0.131	0.005
0.021	-0.121	-0.024
0.023	-0.117	-0.019
0.017	-0.115	-0.013
0.012	-0.165	-0.016
0.010	-0.159	-0.015
0.014	-0.146	-0.012
0.014	-0.147	-0.019
0.016	-0.145	-0.014
0.024	-0.120	-0.027
0.023	-0.115	-0.023
0.022	-0.122	-0.020
0.017	-0.140	-0.019
0.002	-0.106	-0.017
0.003	-0.104	-0.014
0.009	-0.100	-0.011
0.015	-0.115	-0.001
0.018	-0.088	-0.013
0.015	-0.077	-0.012
0.011	-0.107	-0.009
0.008	-0.077	-0.000
-0.004	-0.066	0.002
0.007	-0.061	0.011
0.016	-0.063	0.004
0.008	-0.041	0.019
0.014	-0.048	0.016
0.015	-0.049	-0.007
0.014	-0.028	-0.006
0.017	-0.033	-0.010
0.004	-0.034	-0.001
0.001	-0.030	0.010
0.007	-0.041	0.009
0.014	-0.042	0.015
0.012	-0.046	0.019
0.017	-0.045	-0.003
0.023	-0.027	-0.006
0.016	-0.028	0.000
0.009	-0.026	0.000
0.000	-0.031	0.007
0.009	-0.034	0.003
0.011	-0.026	0.008
0.011	-0.019	0.003
0.015	-0.013	-0.006
0.015	-0.012	0.002
0.020	-0.025	0.009
0.026	-0.025	-0.005
0.007	-0.022	0.006
0.009	-0.043	0.003
0.016	-0.027	0.010
0.020	-0.032	0.015
0.017	-0.024	0.024
0.025	-0.014	-0.004
0.026	-0.019	-0.002
0.019	-0.005	0.005
0.014	-0.009	0.006
0.011	-0.026	0.006
0.018	-0.022	0.014
0.014	-0.024	0.012
0.014	-0.040	0.009
0.018	-0.026	0.010
0.020	-0.018	0.017
0.022	-0.029	0.009
0.016	-0.021	-0.001
-0.001	-0.012	0.004
0.002	-0.016	0.003
0.008	-0.013	0.006
0.013	-0.011	0.018
0.011	-0.004	0.011
0.013	-0.002	-0.016
0.016	-0.002	-0.004
0.013	0.003	0.003
-0.006	0.002	0.011
-0.002	-0.021	0.007
0.008	-0.015	0.006
-0.001	-0.005	0.015
0.008	-0.012	0.014
0.010	0.002	0.003
0.019	0.006	0.012
0.019	0.005	-0.002
0.006	0.018	0.003
-0.001	0.020	0.009
0.002	0.006	0.012
0.011	-0.007	0.016
0.012	0.001	0.019
0.017	0.009	-0.001
0.019	0.006	-0.003
0.011	-0.002	0.003
0.006	-0.006	0.006
-0.005	-0.016	0.011
0.006	-0.011	0.006
0.009	0.004	0.008
0.008	0.011	0.017
0.016	0.007	-0.000
0.016	0.011	0.005
0.015	0.004	0.011
0.020	-0.013	-0.003
0.001	-0.010	0.008
-0.002	-0.011	0.001
0.006	-0.020	0.011
0.012	-0.029	0.017
0.013	-0.019	0.005
0.019	-0.004	-0.013
0.020	-0.007	-0.008
0.011	0.007	-0.001
0.008	0.017	0.006
0.009	-0.008	-0.004
0.017	0.005	-0.002
0.013	0.015	0.010
0.015	0.004	0.011
0.016	0.007	0.008
0.017	0.019	0.019
0.019	0.007	0.007
0.020	0.000	0.002
-0.004	0.000	0.006
-0.006	-0.011	0.011
0.008	-0.023	0.004
0.015	-0.020	0.014
0.016	-0.011	0.008
0.015	-0.001	-0.009
0.017	-0.011	0.004
0.012	0.001	0.006
-0.000	0.005	0.009
0.007	-0.018	0.011
0.011	-0.006	0.013
0.001	-0.001	0.019
0.014	-0.003	0.020
0.013	0.008	0.011
0.018	0.016	0.016
0.022	0.009	-0.001
0.009	0.008	0.004
0.010	0.007	0.012
0.009	-0.004	0.016
0.018	-0.005	0.022
0.011	-0.008	0.027
0.020	-0.000	0.004
0.017	0.006	0.004
0.011	-0.002	0.013
0.005	0.005	0.020
-0.007	-0.000	0.024
0.004	-0.014	0.019
0.004	-0.009	0.023
0.003	-0.003	0.024
0.009	-0.001	0.005
0.012	0.006	0.010
0.017	0.003	0.016
0.021	-0.001	-0.001
-0.002	0.002	0.009
-0.003	-0.007	0.002
0.002	-0.005	0.009
0.012	-0.020	0.016
0.011	-0.017	0.020
0.022	-0.016	-0.012
0.024	-0.021	-0.010
0.015	-0.018	-0.010
0.011	-0.011	0.000
0.010	-0.025	0.008
0.014	-0.024	0.011
0.012	-0.012	0.017
0.017	-0.016	0.013
0.020	-0.024	0.009
0.017	-0.015	0.014
0.019	-0.012	0.010
0.017	-0.007	0.008
0.003	-0.008	0.020
0.003	-0.019	0.012
0.006	-0.013	0.020
0.016	0.001	0.026
0.019	0.011	0.008
0.018	0.010	-0.014
0.016	0.003	-0.000
0.011	0.000	0.006
-0.006	0.007	0.014
0.004	-0.017	0.009
0.008	-0.025	0.013
-0.003	-0.021	0.014
0.010	-0.026	0.014
0.010	-0.010	-0.003
0.014	0.005	0.008
0.016	0.002	0.006
0.002	-0.009	0.008
-0.002	-0.008	0.016
0.001	-0.027	0.014
0.007	-0.038	0.012
0.009	-0.036	0.011
0.018	-0.061	-0.018
0.023	-0.062	-0.015
0.017	-0.057	-0.018
0.011	-0.051	-0.002
-0.001	-0.042	0.010
0.009	-0.046	-0.007
0.004	-0.037	-0.003
0.007	-0.023	0.000
0.015	-0.018	-0.015
0.017	-0.028	-0.010
0.019	-0.052	-0.000
0.022	-0.048	-0.006
0.002	-0.040	0.003
0.003	-0.044	0.003
0.006	-0.022	0.009
0.014	-0.039	0.007
0.014	-0.061	0.012
0.018	-0.051	-0.025
0.021	-0.047	-0.017
0.011	-0.044	-0.002
0.009	-0.048	-0.007
0.006	-0.058	-0.004
0.014	-0.065	0.010
0.008	-0.072	0.020
0.014	-0.094	0.018
0.019	-0.088	0.014
0.021	-0.092	0.011
0.022	-0.089	0.008
0.018	-0.086	0.001
0.004	-0.081	-0.001
0.003	-0.077	0.000
0.010	-0.088	0.008
0.015	-0.085	0.012
0.015	-0.071	-0.002
0.017	-0.074	-0.014
0.016	-0.098	-0.016
0.011	-0.107	-0.005
0.001	-0.118	0.003
